country,rating,wine_name,winery_name,ratings_count,wine_type,region,is_natural
France,3.8,Pinot Blanc,Leon Beyer,892,White,Alsace,FALSE
France,3.7,Pinot Noir,Leon Beyer,882,Red,Alsace,FALSE
France,4.1,Comtes D'eguisheim Gewürztraminer,Leon Beyer,605,White,Alsace,FALSE
France,3.7,Cuvée Léon Beyer,Leon Beyer,481,White,Alsace,FALSE
France,4,Marc D'alsace Gewurztraminer,Leon Beyer,473,Dessert,Alsace,FALSE
France,4.1,Comtes D'eguisheim Pinot Gris,Leon Beyer,406,White,Alsace,FALSE
France,3.6,Sylvaner,Leon Beyer,402,White,Alsace,FALSE
France,3.8,Comtes D'eguisheim Pinot Noir,Leon Beyer,340,Red,Alsace,FALSE
France,4.2,Gewürztraminer Vendanges Tardives,Leon Beyer,296,Dessert,Alsace,FALSE
France,3.8,Réserve Gewürztraminer,Leon Beyer,224,White,Alsace,FALSE
France,4.4,Gewürztraminer Sélection De Grains Nobles,Leon Beyer,196,Dessert,Alsace,FALSE
France,3.8,Réserve Pinot Noir,Leon Beyer,201,Red,Alsace,FALSE
France,4.2,Riesling Vendanges Tardives,Leon Beyer,175,Dessert,Alsace,FALSE
France,3.9,Muscat,Leon Beyer,140,White,Alsace,FALSE
France,3.8,Réserve Pinot Gris,Leon Beyer,126,White,Alsace,FALSE
France,4.2,Pinot Gris Vendanges Tardives,Leon Beyer,81,Dessert,Alsace,FALSE
France,4.4,Pinot Gris Sélection De Grains Nobles,Leon Beyer,73,Dessert,Alsace,FALSE
France,4.4,Riesling Sélection De Grains Nobles,Leon Beyer,65,Dessert,Alsace,FALSE
France,3.6,Réserve Muscat,Leon Beyer,52,White,Alsace,FALSE
France,3.7,P'tit Léon,Leon Beyer,43,White,Alsace,FALSE
France,4.2,Riesling Rare,Leon Beyer,49,White,Alsace,FALSE
France,4,Réserve Personnelle Gewürztraminer,Leon Beyer,41,White,Alsace,FALSE
France,3.9,Reserve Personnelle Pinot Blanc,Leon Beyer,35,White,Alsace,FALSE
France,4.8,Gewürztraminer Sélection De Grains Nobles Quintessence,Leon Beyer,27,Dessert,Alsace,FALSE
France,4.1,Réserve Personnelle Pinot Gris,Leon Beyer,26,White,Alsace,FALSE
France,4.2,Eros,Les Vins Pirouettes,2487,White,Alsace,TRUE
France,4.1,Le Tutti Frutti De Stéphane,Les Vins Pirouettes,1055,White,Alsace,TRUE
France,3.9,Glouglou Le Pinot Noir D'hubert & Christian,Les Vins Pirouettes,776,Red,Alsace,TRUE
France,4.2,Ultra Violet By David,Les Vins Pirouettes,737,Rosé,Alsace,TRUE
France,3.7,Riesling Glou Glou De David,Les Vins Pirouettes,485,White,Alsace,TRUE
France,4,Espectacular,Les Vins Pirouettes,406,White,Alsace,TRUE
France,3.7,Glouglou Le Riesling D'olivier,Les Vins Pirouettes,355,White,Alsace,TRUE
France,4.1,Glouglou Saveurs De Raphaël,Les Vins Pirouettes,311,White,Alsace,TRUE
France,3.9,Le Tutti Frutti D'hubert & Christian,Les Vins Pirouettes,303,White,Alsace,TRUE
France,4.1,Le Crémant De Raphael,Les Vins Pirouettes,294,Sparkling,Alsace,TRUE
France,3.8,La Crémant De Stéphane,Les Vins Pirouettes,268,Sparkling,Alsace,TRUE
France,3.8,Glouglou Saveurs D'eric,Les Vins Pirouettes,250,White,Alsace,TRUE
France,3.8,Glouglou Saveurs De Julien,Les Vins Pirouettes,250,White,Alsace,TRUE
France,4.1,Tutti Frutti D'olivier,Les Vins Pirouettes,250,White,Alsace,TRUE
France,3.8,Le Pinot Noir De Stéphane,Les Vins Pirouettes,231,Red,Alsace,TRUE
France,4.2,Le Brutal De Claude,Les Vins Pirouettes,223,Red,Alsace,TRUE
France,4.1,Le Petnat De David,Les Vins Pirouettes,214,Sparkling,Alsace,TRUE
France,3.8,Le Riesling De Stéphane,Les Vins Pirouettes,203,White,Alsace,TRUE
France,4,Glouglou Saveurs De Claude,Les Vins Pirouettes,193,White,Alsace,TRUE
France,4.2,Le Brutal De Raphaël,Les Vins Pirouettes,171,Red,Alsace,TRUE
France,4.1,Rouge Litron David,Les Vins Pirouettes,150,Red,Alsace,TRUE
France,3.8,Glouglou Le Riesling D'hubert & Christian,Les Vins Pirouettes,130,White,Alsace,TRUE
France,4,Espoir De Bulles De Stéphane,Les Vins Pirouettes,127,Sparkling,Alsace,TRUE
France,4.2,Le Brutal De Jean-Marc,Les Vins Pirouettes,120,White,Alsace,TRUE
France,4,Le Gewurztraminer De Stéphane,Les Vins Pirouettes,119,White,Alsace,TRUE
France,3.7,Le Pinot Noir De Raphaël,Les Vins Pirouettes,107,Red,Alsace,TRUE
France,4.1,Frankstein D'eric Alsace Grand Cru,Les Vins Pirouettes,102,White,Alsace,TRUE
France,4,Glouglou Le Sylvaner D'hubert & Christian,Les Vins Pirouettes,99,White,Alsace,TRUE
France,4.2,La Bullette De David,Les Vins Pirouettes,94,Sparkling,Alsace,TRUE
France,4.2,Cubique Orange,Les Vins Pirouettes,162,White,Alsace,TRUE
France,3.9,Le Crémant D'hubert & Christian,Les Vins Pirouettes,91,Sparkling,Alsace,TRUE
France,4.2,Le Brutal De Jean-Luc,Les Vins Pirouettes,95,Red,Alsace,TRUE
France,3.6,Le Bildstoecklé Riesling De Stéphane,Les Vins Pirouettes,86,White,Alsace,TRUE
France,3.9,Blanc Litron David,Les Vins Pirouettes,88,White,Alsace,TRUE
France,4.3,Le Petnat De Franck,Les Vins Pirouettes,73,Sparkling,Alsace,TRUE
France,3.7,Le Pinot Gris De Stéphane,Les Vins Pirouettes,57,White,Alsace,TRUE
France,4,Le Bubbles De Julien,Les Vins Pirouettes,56,Sparkling,Alsace,TRUE
France,3.7,Le Riesling De Julien,Les Vins Pirouettes,50,White,Alsace,TRUE
France,3.7,Glouglou Le Riesling De Julien,Les Vins Pirouettes,48,White,Alsace,TRUE
France,3.9,Pulpe Raphaël,Les Vins Pirouettes,63,White,Alsace,TRUE
France,3.7,Le Sylvaner D'olivier,Les Vins Pirouettes,47,White,Alsace,TRUE
France,4,Le Pet Nat D'eric,Les Vins Pirouettes,33,Sparkling,Alsace,TRUE
France,3.8,Bild Rouge,Les Vins Pirouettes,35,Red,Alsace,TRUE
France,3.6,La Bulle De Claude,Les Vins Pirouettes,31,White,Alsace,TRUE
France,3.9,Oxydatif Stéphane,Les Vins Pirouettes,32,White,Alsace,TRUE
France,4.1,Le Gewurztraminer D'olivier,Les Vins Pirouettes,28,White,Alsace,TRUE
France,4.1,Le Brutal!!! De Stephane,Les Vins Pirouettes,26,Red,Alsace,TRUE
France,3.9,Pet Nat Fabrice,Les Vins Pirouettes,25,Sparkling,Alsace,FALSE
France,4.3,Rouge Litron Fabrice,Les Vins Pirouettes,35,Red,Alsace,FALSE
France,4.1,Pulpe L'école,Les Vins Pirouettes,25,White,Alsace,FALSE
France,3.9,Gewürztraminer Réserve,Lucien Albrecht,3025,White,Alsace,FALSE
France,3.8,Riesling Réserve,Lucien Albrecht,2421,White,Alsace,FALSE
France,3.9,Pinot Blanc (Tradition),Lucien Albrecht,831,White,Alsace,FALSE
France,3.8,Riesling (Tradition),Lucien Albrecht,812,White,Alsace,FALSE
France,3.7,Gewürztraminer (Tradition),Lucien Albrecht,852,White,Alsace,FALSE
France,3.9,Pinot Gris Réserve,Lucien Albrecht,672,White,Alsace,FALSE
France,3.8,Cuvée Balthazar Pinot Blanc,Lucien Albrecht,582,White,Alsace,FALSE
France,3.7,Pinot Gris (Tradition),Lucien Albrecht,360,White,Alsace,FALSE
France,3.6,Cuvée Romanus Pinot Gris,Lucien Albrecht,232,White,Alsace,FALSE
France,3.6,Pinot Blanc Réserve,Lucien Albrecht,167,White,Alsace,FALSE
France,3.9,Cuvée Martine Albrecht Gewürztraminer,Lucien Albrecht,163,White,Alsace,FALSE
France,3.7,Pinot Noir Weid,Lucien Albrecht,165,Red,Alsace,FALSE
France,3.7,Cuvée Melchior Gewürztraminer,Lucien Albrecht,165,White,Alsace,FALSE
France,3.8,Cuvée Henri Riesling,Lucien Albrecht,89,White,Alsace,FALSE
France,3.5,Pinot Noir Réserve,Lucien Albrecht,76,Red,Alsace,FALSE
France,3.7,Muscat Réserve,Lucien Albrecht,43,White,Alsace,FALSE
France,4.3,Gewurztraminer Vendanges Tardives,Lucien Albrecht,52,Dessert,Alsace,FALSE
France,3.6,Sylvaner Réserve,Lucien Albrecht,42,White,Alsace,FALSE
France,3.8,Cuvée Melchior Riesling,Lucien Albrecht,42,White,Alsace,FALSE
France,3.7,Cuvée Marie Et Cecile Pinot Gris,Lucien Albrecht,33,White,Alsace,FALSE
France,3.9,Les Tilleuls Gewürztraminer,Lucien Albrecht,31,White,Alsace,FALSE
France,4,Complantation,Marcel Deiss,4832,White,Alsace,FALSE
France,3.9,Riesling,Marcel Deiss,2434,White,Alsace,FALSE
France,4.1,Engelgarten Le Jardin Des Anges,Marcel Deiss,2406,White,Alsace,FALSE
France,3.8,Alsace Rouge,Marcel Deiss,2100,Red,Alsace,FALSE
France,3.8,Alsace Blanc,Marcel Deiss,1815,White,Alsace,FALSE
France,3.9,Gewürztraminer Alsace,Marcel Deiss,1362,White,Alsace,FALSE
France,4,Schoffweg (Le Chemin Des Brebis),Marcel Deiss,1140,White,Alsace,FALSE
France,4.2,Burg,Marcel Deiss,1091,White,Alsace,FALSE
France,4.1,Riesling Alsace Saint-Hippolyte,Marcel Deiss,1080,White,Alsace,FALSE
France,4,Pinot Gris Alsace,Marcel Deiss,1008,White,Alsace,FALSE
France,4.1,Riquewihr,Marcel Deiss,945,White,Alsace,FALSE
France,4.2,Grasberg,Marcel Deiss,935,White,Alsace,FALSE
France,3.9,Burlenberg (La Colline Brulée),Marcel Deiss,933,Red,Alsace,FALSE
France,4.1,Langenberg La Longue Colline,Marcel Deiss,1025,White,Alsace,FALSE
France,4.1,Rotenberg La Colline Rouge,Marcel Deiss,918,White,Alsace,FALSE
France,4.1,Berckem,Marcel Deiss,846,White,Alsace,FALSE
France,4.1,Gruenspiel,Marcel Deiss,899,White,Alsace,FALSE
France,4,Ribeauvillé,Marcel Deiss,813,White,Alsace,FALSE
France,3.9,Pinot D'alsace,Marcel Deiss,644,White,Alsace,FALSE
France,4.1,Gewürztraminer Alsace Bergheim,Marcel Deiss,618,White,Alsace,FALSE
France,4.1,Rotenberg,Marcel Deiss,509,White,Alsace,FALSE
France,3.8,Muscat D'alsace Bergheim,Marcel Deiss,417,White,Alsace,FALSE
France,3.6,Rouge De Saint-Hippolyte,Marcel Deiss,407,Red,Alsace,FALSE
France,4.2,"Grasberg ""La Colline Où Pousse L’herbe""",Marcel Deiss,466,White,Alsace,FALSE
France,4,Zellenberg,Marcel Deiss,356,White,Alsace,FALSE
France,4.1,Le Jeu Des Verts,Marcel Deiss,342,White,Alsace,FALSE
France,4.2,Huebuhl,Marcel Deiss,314,White,Alsace,FALSE
France,4.2,Gewürztraminer Vendanges Tardives,Marcel Deiss,266,Dessert,Alsace,FALSE
France,4,Langenberg,Marcel Deiss,204,White,Alsace,FALSE
France,4.5,Gewürztraminer Selection De Grains Nobles,Marcel Deiss,185,Dessert,Alsace,FALSE
France,3.9,Spring Alsace,Marcel Deiss,196,White,Alsace,FALSE
France,3.9,Pinot Blanc Alsace,Marcel Deiss,171,White,Alsace,FALSE
France,4.1,Riesling Vendanges Tardives,Marcel Deiss,164,Dessert,Alsace,FALSE
France,4.2,Pinot Gris Vendanges Tardives,Marcel Deiss,160,Dessert,Alsace,FALSE
France,4,Gewürztraminer Alsace Jeunes Vignes,Marcel Deiss,92,White,Alsace,FALSE
France,4.3,Gewürztraminer Selection De Grains Nobles Quintessence,Marcel Deiss,77,Dessert,Alsace,FALSE
France,4,Gruenspiel Rouge,Marcel Deiss,87,Red,Alsace,FALSE
France,4.1,L'arche Cuvée Viticole,Marcel Deiss,58,White,Alsace,FALSE
France,4.3,Pinot Gris Selection De Grains Nobles,Marcel Deiss,58,Dessert,Alsace,FALSE
France,4,Langenberg St. Hippolyte,Marcel Deiss,52,White,Alsace,FALSE
France,4.1,Gewürztraminer Alsace Saint-Hippolyte,Marcel Deiss,51,White,Alsace,FALSE
France,3.8,Clarisse Mischler Gewürztraminer,Marcel Deiss,44,White,Alsace,FALSE
France,3.7,Pinot Noir Bergheim,Marcel Deiss,44,Red,Alsace,FALSE
France,3.9,Beblenheim Pinot Gris,Marcel Deiss,37,White,Alsace,FALSE
France,3.7,Pinot Blanc Alsace,Paul Blanck,2448,White,Alsace,FALSE
France,3.9,Gewürztraminer,Paul Blanck,2335,White,Alsace,FALSE
France,3.7,Riesling,Paul Blanck,1977,White,Alsace,FALSE
France,3.8,Pinot Noir F Alsace,Paul Blanck,877,Red,Alsace,FALSE
France,3.8,Pinot Gris Alsace,Paul Blanck,624,White,Alsace,FALSE
France,3.9,Patergarten Riesling,Paul Blanck,448,White,Alsace,FALSE
France,3.9,Altenbourg Gewürztraminer,Paul Blanck,389,White,Alsace,FALSE
France,3.8,Rosenbourg Riesling,Paul Blanck,364,White,Alsace,FALSE
France,3.8,Muscat D'alsace,Paul Blanck,346,White,Alsace,FALSE
France,3.9,Auxerrois Vieilles Vignes,Paul Blanck,298,White,Alsace,FALSE
France,4,Patergarten Pinot Gris,Paul Blanck,297,White,Alsace,FALSE
France,3.9,Vieilles Vignes Alsace Sylvaner,Paul Blanck,293,White,Alsace,FALSE
France,3.6,Pinot Alsace,Paul Blanck,249,Red,Alsace,FALSE
France,3.7,Chasselas,Paul Blanck,155,White,Alsace,FALSE
France,3.8,Blanc De Blanck,Paul Blanck,58,Sparkling,Alsace,FALSE
France,3.9,Grande Réserve Riesling,Pierre Sparr,2621,White,Alsace,FALSE
France,3.7,Réserve Gewurztraminer,Pierre Sparr,2144,White,Alsace,FALSE
France,3.9,Grande Réserve Gewurztraminer,Pierre Sparr,938,White,Alsace,FALSE
France,3.6,Gewurztraminer,Pierre Sparr,926,White,Alsace,FALSE
France,3.6,Riesling,Pierre Sparr,621,White,Alsace,FALSE
France,3.3,Réserve Sylvaner,Pierre Sparr,612,White,Alsace,FALSE
France,3.7,Réserve Pinot Gris,Pierre Sparr,596,White,Alsace,FALSE
France,3.9,Grande Réserve Pinot Gris,Pierre Sparr,578,White,Alsace,FALSE
France,3.7,Pinot Gris,Pierre Sparr,498,White,Alsace,FALSE
France,3.6,Alsace One,Pierre Sparr,438,White,Alsace,FALSE
France,3.9,Grande Reserve Sylvaner,Pierre Sparr,384,White,Alsace,FALSE
France,3.8,Sol Calcaire Pinot Noir,Pierre Sparr,376,Red,Alsace,FALSE
France,3.7,Pinot Blanc,Pierre Sparr,196,White,Alsace,FALSE
France,4,Lieu-Dit-Altenbourg Riesling,Pierre Sparr,160,White,Alsace,FALSE
France,3.8,Sol Grés Riesling,Pierre Sparr,162,White,Alsace,FALSE
France,3.6,Réserve Riesling,Pierre Sparr,149,White,Alsace,FALSE
France,3.6,Grande Réserve Pinot Noir,Pierre Sparr,122,Red,Alsace,FALSE
France,4,Réserve Diamant D'alsace Pinot Blanc,Pierre Sparr,100,White,Alsace,FALSE
France,3.1,Sylvaner,Pierre Sparr,97,White,Alsace,FALSE
France,4.1,Sol Granitique Riesling,Pierre Sparr,109,White,Alsace,FALSE
France,3.3,Edelzwicker Rayon D'alsace,Pierre Sparr,89,White,Alsace,FALSE
France,3.6,Marquis De Perlade Blanc De Blancs Brut,Pierre Sparr,88,Sparkling,Alsace,FALSE
France,3.7,Le Clos Sainte Odile Obernai Gewürztraminer,Pierre Sparr,88,White,Alsace,FALSE
France,3.6,Le Clos Sainte Odile Obernai Riesling,Pierre Sparr,79,White,Alsace,FALSE
France,3.7,Ottrott Pinot Noir,Pierre Sparr,73,Red,Alsace,FALSE
France,3.9,Le Clos Sainte Odile Obernai Pinot Gris,Pierre Sparr,73,White,Alsace,FALSE
France,3.6,Réserve Pinot Blanc,Pierre Sparr,68,White,Alsace,FALSE
France,4,Sol Calcaire Riesling,Pierre Sparr,64,White,Alsace,FALSE
France,3.8,Klevener De Heiligenstein,Pierre Sparr,62,Rosé,Alsace,FALSE
France,3.8,Sol Calcaire Gewurztraminer,Pierre Sparr,50,White,Alsace,FALSE
France,3.4,Réserve Muscat,Pierre Sparr,44,White,Alsace,FALSE
France,4,Vendanges Tardives Gewurztraminer,Pierre Sparr,42,Dessert,Alsace,FALSE
France,3.6,Réserve Particulière Pinot Noir,Pierre Sparr,27,Red,Alsace,FALSE
France,4,Artisan,Vignoble Du Rêveur,2349,White,Alsace,TRUE
France,3.9,Pierres Sauvages Sec,Vignoble Du Rêveur,1696,White,Alsace,TRUE
France,4,Singulier,Vignoble Du Rêveur,1314,White,Alsace,TRUE
France,3.9,Alsace Vibrations Sec,Vignoble Du Rêveur,1277,White,Alsace,TRUE
France,4,Vibrations,Vignoble Du Rêveur,191,White,Alsace,TRUE
France,3.8,Singulier Sec,Vignoble Du Rêveur,143,White,Alsace,TRUE
France,4,Imagine,Vignoble Du Rêveur,135,White,Alsace,TRUE
France,3.9,Au Fil De L'ill,Vignoble Du Rêveur,89,White,Alsace,FALSE
France,3.7,Riesling Réserve,Willm,5658,White,Alsace,FALSE
France,3.8,Gewürztraminer Réserve,Willm,4160,White,Alsace,FALSE
France,3.8,Pinot Gris Réserve,Willm,2228,White,Alsace,FALSE
France,3.8,Pinot Blanc Réserve,Willm,1249,White,Alsace,FALSE
France,3.7,Pinot Noir Alsace Rosé,Willm,330,Rosé,Alsace,FALSE
France,3.8,Gewürztraminer Cuvée Emile Willm,Willm,173,White,Alsace,FALSE
France,3.8,Riesling - Pinot Gris Réserve,Willm,170,White,Alsace,FALSE
France,3.7,Gentil Réserve,Willm,174,White,Alsace,FALSE
France,3.7,Pinot Noir Cuvée Emile Willm,Willm,111,Red,Alsace,FALSE
France,3.5,Muscat Réserve,Willm,101,White,Alsace,FALSE
France,4.1,Gewürztraminer Vendanges Tardives,Willm,98,Dessert,Alsace,FALSE
France,3.7,Riesling Cuvée Emile Willm,Willm,79,White,Alsace,FALSE
France,3.5,Sylvaner Réserve,Willm,68,White,Alsace,FALSE
France,3.8,Gewürztraminer,Willm,44,White,Alsace,FALSE
France,3.2,Sylvaner,Willm,43,White,Alsace,FALSE
France,4.1,Gewürztraminer Sélection Grains Nobles,Willm,42,Dessert,Alsace,FALSE
France,3.6,Riesling Alsace,Wolfberger,10547,White,Alsace,FALSE
France,3.8,Gewurztraminer Alsace,Wolfberger,8598,White,Alsace,FALSE
France,3.7,Pinot Gris Alsace,Wolfberger,4180,White,Alsace,FALSE
France,4.4,Gewürztraminer Alsace Vendanges Tardives,Wolfberger,2055,White,Alsace,FALSE
France,3.5,Pinot Noir Alsace,Wolfberger,1585,Red,Alsace,FALSE
France,3.9,Gewürztraminer Alsace Signature,Wolfberger,1561,White,Alsace,FALSE
France,3.7,Riesling Alsace Signature,Wolfberger,1386,White,Alsace,FALSE
France,3.7,Muscat Alsace,Wolfberger,1244,White,Alsace,FALSE
France,3.5,Sylvaner Alsace,Wolfberger,1203,White,Alsace,FALSE
France,3.9,Pinot Gris Alsace Signature,Wolfberger,1170,White,Alsace,FALSE
France,3.7,Pinot Blanc Alsace Signature,Wolfberger,1148,White,Alsace,FALSE
France,3.8,Gewürztraminer Alsace Vieilles Vignes,Wolfberger,1152,White,Alsace,FALSE
France,3.7,Pinot Noir Alsace La Louve,Wolfberger,1124,Red,Alsace,FALSE
France,3.6,Riesling - Muscat - Pinot Gris Alsace (W)3,Wolfberger,1048,White,Alsace,FALSE
France,3.7,Pinot Blanc Alsace,Wolfberger,996,White,Alsace,FALSE
France,3.7,Riesling Alsace Vieilles Vignes,Wolfberger,887,White,Alsace,FALSE
France,3.9,Pinot Gris Alsace Vieilles Vignes,Wolfberger,719,White,Alsace,FALSE
France,3.8,Pinot Gris Alsace Selection Du Sommelier,Wolfberger,535,White,Alsace,FALSE
France,3.9,Black Papillon Alsace,Wolfberger,499,White,Alsace,FALSE
France,3.7,Bio Pinot Noir Alsace,Wolfberger,477,Red,Alsace,FALSE
France,3.6,Sylvaner Alsace Vieilles Vignes,Wolfberger,465,White,Alsace,FALSE
France,3.6,Riesling - Pinot Gris Alsace,Wolfberger,436,White,Alsace,FALSE
France,3.5,Pinot Noir Alsace Signature,Wolfberger,407,Red,Alsace,FALSE
France,4.1,Riesling Alsace Vendanges Tardives,Wolfberger,359,White,Alsace,FALSE
France,3.8,Muscat Alsace Signature,Wolfberger,354,White,Alsace,FALSE
France,3.5,Riesling Alsace Bio,Wolfberger,329,White,Alsace,FALSE
France,3.6,Pinot Noir Alsace Vieilles Vignes,Wolfberger,285,Red,Alsace,FALSE
France,3.7,Gewürztraminer Alsace Bio,Wolfberger,276,White,Alsace,FALSE
France,3.7,Riesling Alsace Cuvée Des Seigneurs,Wolfberger,265,White,Alsace,FALSE
France,4.4,Gewürztraminer Alsace Selection De Grains Nobles,Wolfberger,259,White,Alsace,FALSE
France,4.2,Pinot Gris Alsace Vendanges Tardives,Wolfberger,257,White,Alsace,FALSE
France,3.4,Pinot Blanc Alsace Réserve Particulière,Wolfberger,229,White,Alsace,FALSE
France,3.8,Pinot Gris Alsace La Louve,Wolfberger,221,White,Alsace,FALSE
France,3.8,Collection Signature Pinot Gris,Wolfberger,209,White,Alsace,FALSE
France,3.8,Pinot Gris Alsace Bio,Wolfberger,190,White,Alsace,FALSE
France,3.6,Sylvaner Alsace Signature,Wolfberger,185,White,Alsace,FALSE
France,3.6,Pinot Blanc Alsace Bio,Wolfberger,179,White,Alsace,FALSE
France,3.8,Alsace Edelzwicker,Wolfberger,172,White,Alsace,FALSE
France,3.9,Sylvaner Alsace Bio,Wolfberger,157,White,Alsace,FALSE
France,3.9,Pinot Blanc Alsace La Louve,Wolfberger,153,White,Alsace,FALSE
France,3.6,(W)2,Wolfberger,147,White,Alsace,FALSE
France,4.1,Gewürztraminer Alsace Les Festives,Wolfberger,149,White,Alsace,FALSE
France,3.7,Pinot Noir Alsace Cuvée Du Prince Hugo,Wolfberger,143,Red,Alsace,FALSE
France,3.7,Muscat Alsace Belle Saison,Wolfberger,141,White,Alsace,FALSE
France,4.1,Alsace Klevener De Heiligenstein,Wolfberger,127,White,Alsace,FALSE
France,3.8,Sylvaner Alsace La Louve,Wolfberger,113,White,Alsace,FALSE
France,3.7,Auxerrois Alsace Belle Saison,Wolfberger,109,White,Alsace,FALSE
France,3.6,Pinot Noir Alsace Belle Saison,Wolfberger,107,Red,Alsace,FALSE
France,3.6,Pinot Gris Tokay Alsace,Wolfberger,106,White,Alsace,FALSE
France,3.5,Riesling Alsace Cuvée Speciale,Wolfberger,106,White,Alsace,FALSE
France,3.7,Auxerrois,Wolfberger,90,White,Alsace,FALSE
France,3.6,Riesling Alsace Philippe Bohrer,Wolfberger,84,White,Alsace,FALSE
Chile,4.2,Vértice La Roblería Vineyard Limited Edition,Ventisquero,296,Red,Apalta Valley,FALSE
Chile,3.9,Grey (Glacier) Single Block Rosé,Ventisquero,28,Rosé,Apalta Valley,FALSE
Chile,4.2,Tara White 1,Ventisquero,2453,White,Atacama,FALSE
Chile,4.1,Tara Red 1,Ventisquero,1075,Red,Atacama,FALSE
Chile,3.9,Grey (Glacier) Sauvignon Blanc,Ventisquero,934,White,Atacama,FALSE
Chile,4.1,Tara Red 2,Ventisquero,679,Red,Atacama,FALSE
Chile,4.1,Tara White 2,Ventisquero,220,White,Atacama,FALSE
Chile,4,Tara White 3,Ventisquero,127,White,Atacama,FALSE
New Zealand,3.8,Kumeu Crémant,Kumeu River,192,Sparkling,Auckland,FALSE
New Zealand,4,The Stables Chardonnay,Kumeu River,30,White,Auckland,FALSE
New Zealand,4.1,Ihumatao Single Vineyard Chardonnay,Villa Maria,159,White,Auckland,FALSE
New Zealand,3.7,Private Bin Cabernet Sauvignon,Villa Maria,70,Red,Auckland,FALSE
New Zealand,4.1,Ihumatao Vineyard Single Vineyard Gewürztraminer,Villa Maria,51,White,Auckland,FALSE
New Zealand,3.6,Ihumatao Vineyard Single Vineyard Verdelho,Villa Maria,46,White,Auckland,FALSE
New Zealand,4,Estate Series Sauvignon Blanc,Villa Maria,43,White,Auckland,FALSE
New Zealand,3.5,Terroir Series Reserve Pinot Noir,Brancott Estate,333,Red,Awatere Valley,FALSE
New Zealand,3.6,Identity Sauvignon Blanc,Brancott Estate,45,White,Awatere Valley,FALSE
New Zealand,2.9,Identity Pinot Noir,Brancott Estate,43,Red,Awatere Valley,FALSE
New Zealand,4,Single Vineyard Sauvignon Blanc,Matua,325,White,Awatere Valley,FALSE
New Zealand,4.2,Sauvage Vineyard Pinot Noir,Burn Cottage,179,Red,Bannockburn,FALSE
Australia,3.9,Shotfire Shiraz,Thorn-Clarke,6656,Red,Barossa,FALSE
Australia,3.7,Terra Barossa Shiraz,Thorn-Clarke,2942,Red,Barossa,FALSE
Australia,3.9,Shotfire Quartage,Thorn-Clarke,2621,Red,Barossa,FALSE
Australia,3.8,Terra Barossa Winemakers Selection Shiraz,Thorn-Clarke,1894,Red,Barossa,FALSE
Australia,4.3,William Randell Shiraz,Thorn-Clarke,1547,Red,Barossa,FALSE
Australia,3.7,Sandpiper Shiraz,Thorn-Clarke,1494,Red,Barossa,FALSE
Australia,3.8,Terra Barossa Shiraz - Cabernet - Petit Verdot,Thorn-Clarke,1083,Red,Barossa,FALSE
Australia,3.7,Terra Barossa Cabernet Sauvignon,Thorn-Clarke,462,Red,Barossa,FALSE
Australia,3.8,Sandpiper Merlot,Thorn-Clarke,324,Red,Barossa,FALSE
Australia,3.9,Shotfire Gsm,Thorn-Clarke,308,Red,Barossa,FALSE
Australia,3.6,Sandpiper Cabernet Sauvignon,Thorn-Clarke,275,Red,Barossa,FALSE
Australia,4.3,Ron Thorn Shiraz,Thorn-Clarke,184,Red,Barossa,FALSE
Australia,3.8,James Goddard Shiraz,Thorn-Clarke,154,Red,Barossa,FALSE
Australia,3.5,Grenache - Shiraz,Thorn-Clarke,132,Red,Barossa,FALSE
Australia,4.5,Ron Thorn Single Vineyard Barrel Select Shiraz,Thorn-Clarke,109,Red,Barossa,FALSE
Australia,3.9,Single Vineyard Selection Mataro,Thorn-Clarke,88,Red,Barossa,FALSE
Australia,4,Single Vineyard Selection Malbec,Thorn-Clarke,69,Red,Barossa,FALSE
Australia,3.5,Morello Nebbiolo,Thorn-Clarke,64,Red,Barossa,FALSE
